,Positive,Neutral,Negative,que
132,0.047802507877349854,0.9430888295173645,0.0032263367902487516,0.9430888295173645
1320,0.38819801807403564,0.5794888138771057,0.020666422322392464,0.5794888138771057
1321,0.00013530645810533315,0.9910823106765747,0.008432975970208645,0.9910823106765747
1322,0.34028729796409607,0.08271857351064682,0.03177683800458908,0.34028729796409607
1323,0.05769077315926552,0.9024824500083923,0.03285471349954605,0.9024824500083923
1324,0.004570938181132078,0.9949539303779602,0.00012619493645615876,0.9949539303779602
1325,0.018866170197725296,0.9686872959136963,0.009977187030017376,0.9686872959136963
1326,0.09481309354305267,0.8921730518341064,0.002840382279828191,0.8921730518341064
1327,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1328,0.013188784010708332,0.705086886882782,0.2740097939968109,0.705086886882782
1329,0.008115849457681179,0.9688166975975037,0.020913440734148026,0.9688166975975037
133,0.3133806586265564,0.3809898793697357,0.23113703727722168,0.3809898793697357
1330,0.3640725016593933,0.5495336651802063,0.03124074637889862,0.5495336651802063
1331,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
1332,0.6098502278327942,0.25145524740219116,0.041654378175735474,0.6098502278327942
1333,0.6791457533836365,0.2740533649921417,0.004702582489699125,0.6791457533836365
1334,0.0809861272573471,0.8104637861251831,0.07995183765888214,0.8104637861251831
1335,0.3815317153930664,0.5512796640396118,0.0222680252045393,0.5512796640396118
1336,0.008115849457681179,0.9688166975975037,0.020913440734148026,0.9688166975975037
1337,0.023958377540111542,0.9633718132972717,0.010354116559028625,0.9633718132972717
1338,0.44300776720046997,0.5329709649085999,0.006536582484841347,0.5329709649085999
1339,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
134,0.049405794590711594,0.7181364893913269,0.17248857021331787,0.7181364893913269
1340,0.3122411370277405,0.5183189511299133,0.06035809591412544,0.5183189511299133
1341,0.17819589376449585,0.7999220490455627,0.005587524734437466,0.7999220490455627
1342,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1343,0.4782074987888336,0.502091109752655,0.0037834602408111095,0.502091109752655
1344,0.14760830998420715,0.4138309359550476,0.30186179280281067,0.4138309359550476
1345,0.0689745843410492,0.8654546737670898,0.048041440546512604,0.8654546737670898
1346,0.4521820843219757,0.4988560080528259,0.02895045280456543,0.4988560080528259
1347,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1348,0.007404802367091179,0.9802615642547607,0.011088036932051182,0.9802615642547607
1349,0.07279672473669052,0.9074302911758423,0.01367091853171587,0.9074302911758423
135,0.89570552110672,0.09031283855438232,0.0008407302666455507,0.89570552110672
1350,0.002744413912296295,0.9463967084884644,0.04824187606573105,0.9463967084884644
1351,0.765722393989563,0.1854279786348343,0.01289441529661417,0.765722393989563
1352,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
1353,0.9470992684364319,0.044571924954652786,0.0019320094725117087,0.9470992684364319
1354,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1355,0.3377123475074768,0.6158655285835266,0.016088824719190598,0.6158655285835266
1356,0.7860273718833923,0.19129912555217743,0.016880998387932777,0.7860273718833923
1357,0.07279672473669052,0.9074302911758423,0.01367091853171587,0.9074302911758423
1358,0.09370943903923035,0.5530440211296082,0.2807310223579407,0.5530440211296082
1359,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
136,0.02877058833837509,0.8976022005081177,0.06722909212112427,0.8976022005081177
1360,0.07785426080226898,0.6853021383285522,0.17662881314754486,0.6853021383285522
1361,0.07279672473669052,0.9074302911758423,0.01367091853171587,0.9074302911758423
1362,0.033486876636743546,0.659978985786438,0.29288703203201294,0.659978985786438
1363,0.07656355202198029,0.5879312753677368,0.18061448633670807,0.5879312753677368
1364,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1365,0.009617237374186516,0.9198312163352966,0.05614343658089638,0.9198312163352966
1366,0.9444717168807983,0.044977884739637375,0.0028586676344275475,0.9444717168807983
1367,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1368,0.007362289819866419,0.8865461945533752,0.10124737024307251,0.8865461945533752
1369,0.27855804562568665,0.7137652635574341,0.003933299332857132,0.7137652635574341
137,0.05359504371881485,0.9397781491279602,0.0017157004913315177,0.9397781491279602
1370,0.011863545514643192,0.9685413241386414,0.015333978459239006,0.9685413241386414
1371,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1372,0.07008451968431473,0.9016140103340149,0.010687217116355896,0.9016140103340149
1373,0.27855804562568665,0.7137652635574341,0.003933299332857132,0.7137652635574341
1374,0.005793537013232708,0.9859472513198853,0.0070952158421278,0.9859472513198853
1375,0.026413297280669212,0.8089916110038757,0.09844095259904861,0.8089916110038757
1376,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
1377,0.30673402547836304,0.07062303274869919,0.035218674689531326,0.30673402547836304
1378,0.2714751362800598,0.6042859554290771,0.06316690891981125,0.6042859554290771
1379,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
138,0.010652134194970131,0.7591205835342407,0.20947273075580597,0.7591205835342407
1380,0.005648189224302769,0.9784255623817444,0.014611993916332722,0.9784255623817444
1381,0.045003876090049744,0.9432696104049683,0.008920550346374512,0.9432696104049683
1382,0.00026845515822060406,0.9399420619010925,0.05668308213353157,0.9399420619010925
1383,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1384,0.005435823928564787,0.44431617856025696,0.5289829969406128,0.5289829969406128
1385,0.045003876090049744,0.9432696104049683,0.008920550346374512,0.9432696104049683
1386,0.027259021997451782,0.9599024653434753,0.010279631242156029,0.9599024653434753
1387,0.1704537719488144,0.7866976261138916,0.015420270152390003,0.7866976261138916
1388,0.0026995125226676464,0.9874172210693359,0.009224570356309414,0.9874172210693359
1389,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
139,0.05644768849015236,0.29164573550224304,0.40518027544021606,0.40518027544021606
1390,0.4288022220134735,0.36625999212265015,0.06191620975732803,0.4288022220134735
1391,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1392,0.016999587416648865,0.8640944361686707,0.11344339698553085,0.8640944361686707
1393,0.04843650013208389,0.6902692914009094,0.24593879282474518,0.6902692914009094
1394,0.029954945668578148,0.9562406539916992,0.006098098121583462,0.9562406539916992
1395,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1396,0.025485217571258545,0.7297130227088928,0.19005028903484344,0.7297130227088928
1397,0.13648569583892822,0.7789881825447083,0.03765886276960373,0.7789881825447083
1398,0.01555626280605793,0.9819332957267761,0.0016871667467057705,0.9819332957267761
1399,0.012046893127262592,0.986954391002655,0.00020508174202404916,0.986954391002655
14,0.96292644739151,0.009605646133422852,0.005996470805257559,0.96292644739151
140,0.2699165642261505,0.4268738925457001,0.17336586117744446,0.4268738925457001
1400,0.04843650013208389,0.6902692914009094,0.24593879282474518,0.6902692914009094
1401,0.03258867934346199,0.8751388788223267,0.07805394381284714,0.8751388788223267
1402,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1403,0.04151073098182678,0.470116525888443,0.417805939912796,0.470116525888443
1404,0.11063933372497559,0.6745261549949646,0.1523502767086029,0.6745261549949646
1405,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1406,0.009884221479296684,0.9662462472915649,0.022030379623174667,0.9662462472915649
1407,0.011507276445627213,0.980602502822876,0.0065775164403021336,0.980602502822876
1408,0.004275146406143904,0.9163747429847717,0.06414777785539627,0.9163747429847717
1409,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
141,0.20530830323696136,0.7920770049095154,0.0001473339507356286,0.7920770049095154
1410,0.023589501157402992,0.9647520780563354,0.006363903172314167,0.9647520780563354
1411,0.011630229651927948,0.9153971672058105,0.06938597559928894,0.9153971672058105
1412,0.008132494986057281,0.3090893626213074,0.6303122043609619,0.6303122043609619
1413,0.011507276445627213,0.980602502822876,0.0065775164403021336,0.980602502822876
1414,0.5361056327819824,0.24389371275901794,0.0025828054640442133,0.5361056327819824
1415,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1416,0.6364597082138062,0.2667597234249115,0.029361998662352562,0.6364597082138062
1417,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1418,0.013799652457237244,0.9291662573814392,0.053311776369810104,0.9291662573814392
1419,0.021002430468797684,0.9719066619873047,0.005261972546577454,0.9719066619873047
142,0.016315339133143425,0.6099068522453308,0.28127214312553406,0.6099068522453308
1420,0.18782292306423187,0.7341241836547852,0.04045490920543671,0.7341241836547852
1421,0.9158746600151062,0.02672942914068699,0.001213150448165834,0.9158746600151062
1422,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1423,0.009457358159124851,0.9818428158760071,0.007208617404103279,0.9818428158760071
1424,0.08721702545881271,0.8588317036628723,0.025986846536397934,0.8588317036628723
1425,0.021002430468797684,0.9719066619873047,0.005261972546577454,0.9719066619873047
1426,0.5691279172897339,0.40548551082611084,0.00704036932438612,0.5691279172897339
1427,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1428,0.10476187616586685,0.8346518874168396,0.027623916044831276,0.8346518874168396
1429,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
143,0.11733575910329819,0.4009401798248291,0.4369092285633087,0.4369092285633087
1430,0.0095943883061409,0.9788343906402588,0.010411174967885017,0.9788343906402588
1431,0.043781768530607224,0.945131242275238,0.008846594020724297,0.945131242275238
1432,0.02287035807967186,0.9476357102394104,0.0231002327054739,0.9476357102394104
1433,0.08741455525159836,0.8283170461654663,0.05031146854162216,0.8283170461654663
1434,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
1435,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1436,0.10415061563253403,0.7871333956718445,0.08364026993513107,0.7871333956718445
1437,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1438,0.005425445735454559,0.9725281000137329,0.020437082275748253,0.9725281000137329
1439,0.04621214419603348,0.6466474533081055,0.29581230878829956,0.6466474533081055
144,0.7557113170623779,0.12060528248548508,0.009916429407894611,0.7557113170623779
1440,0.10680720210075378,0.6490508913993835,0.039684705436229706,0.6490508913993835
1441,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
1442,0.48600101470947266,0.4861876666545868,0.005415338557213545,0.4861876666545868
1443,0.0015549281379207969,0.1973709911108017,0.7909600734710693,0.7909600734710693
1444,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1445,0.07361581176519394,0.48273950815200806,0.31801125407218933,0.48273950815200806
1446,0.03427610173821449,0.9398775100708008,0.02184014767408371,0.9398775100708008
1447,0.015644537284970284,0.9779860377311707,0.004704651888459921,0.9779860377311707
1448,0.7587592601776123,0.2254485785961151,0.0005330349667929113,0.7587592601776123
1449,0.007969895377755165,0.9536551237106323,0.03607649356126785,0.9536551237106323
145,0.6594213843345642,0.29317429661750793,0.0036456421948969364,0.6594213843345642
1450,0.009928034618496895,0.9794601202011108,0.008726860396564007,0.9794601202011108
1451,0.05697062984108925,0.7818576693534851,0.09358547627925873,0.7818576693534851
1452,0.06530722230672836,0.9235702157020569,0.00817982666194439,0.9235702157020569
1453,0.18084895610809326,0.7541802525520325,0.03553143888711929,0.7541802525520325
1454,0.08404304832220078,0.9091697931289673,0.0003799584519583732,0.9091697931289673
1455,0.7923069596290588,0.19424259662628174,0.0014145055320113897,0.7923069596290588
1456,0.0410238653421402,0.9461133480072021,0.010298964567482471,0.9461133480072021
1457,0.050439078360795975,0.8823550939559937,0.06118478626012802,0.8823550939559937
1458,0.5247548222541809,0.4242892265319824,0.008571065030992031,0.5247548222541809
1459,0.0023000945802778006,0.9790474772453308,0.016716493293642998,0.9790474772453308
146,0.24733653664588928,0.7505810856819153,0.0005329636042006314,0.7505810856819153
1460,0.9394161701202393,0.0033799633383750916,0.0008128111949190497,0.9394161701202393
1461,0.014912324957549572,0.9641187191009521,0.016067035496234894,0.9641187191009521
1462,0.16646988689899445,0.8147448301315308,0.015169607475399971,0.8147448301315308
1463,0.4575483500957489,0.3986988663673401,0.04428705945611,0.4575483500957489
1464,0.21093571186065674,0.6392168998718262,0.10737637430429459,0.6392168998718262
1465,0.12525837123394012,0.843644917011261,0.02444087341427803,0.843644917011261
1466,0.007673964835703373,0.9812254309654236,0.0038929409347474575,0.9812254309654236
1467,0.340154230594635,0.6229435205459595,0.01200375147163868,0.6229435205459595
1468,0.7165701389312744,0.24696120619773865,0.011299735866487026,0.7165701389312744
1469,0.010094829834997654,0.9807207584381104,0.0067161149345338345,0.9807207584381104
147,0.015283082611858845,0.07381446659564972,0.8465509414672852,0.8465509414672852
1470,0.23237045109272003,0.4120371341705322,0.28474733233451843,0.4120371341705322
1471,0.08237935602664948,0.9036721587181091,0.006745569873601198,0.9036721587181091
1472,0.6966714859008789,0.24206990003585815,0.01564670540392399,0.6966714859008789
1473,0.03605838119983673,0.8941279053688049,0.02370651811361313,0.8941279053688049
1474,0.6728218197822571,0.31528323888778687,0.0012645431561395526,0.6728218197822571
1475,0.01971411146223545,0.4801664650440216,0.3824646770954132,0.4801664650440216
1476,0.5805153846740723,0.4004684388637543,0.002619863487780094,0.5805153846740723
1477,0.3015156090259552,0.6773486137390137,0.006506702397018671,0.6773486137390137
1478,0.9236013889312744,0.05400346219539642,0.0014119049301370978,0.9236013889312744
1479,0.4295482337474823,0.5200046300888062,0.002590046962723136,0.5200046300888062
148,0.0002740677446126938,0.5956771373748779,0.3994673788547516,0.5956771373748779
1480,0.38466084003448486,0.5289697051048279,0.07401958853006363,0.5289697051048279
1481,0.3101211488246918,0.6522020101547241,0.023134322836995125,0.6522020101547241
1482,0.20017586648464203,0.7832563519477844,0.005054050125181675,0.7832563519477844
1483,0.762567937374115,0.13830459117889404,0.003440501168370247,0.762567937374115
1484,0.9155623316764832,0.044921454042196274,0.001343615003861487,0.9155623316764832
1485,0.3144856095314026,0.6613250970840454,0.013582054525613785,0.6613250970840454
1486,0.23683108389377594,0.6865279674530029,0.06478404253721237,0.6865279674530029
1487,0.46369948983192444,0.49209946393966675,0.009627560153603554,0.49209946393966675
1488,0.009815309196710587,0.9277558326721191,0.057256534695625305,0.9277558326721191
1489,0.02346513606607914,0.9084237217903137,0.060330621898174286,0.9084237217903137
149,0.002421764424070716,0.8718248605728149,0.11824535578489304,0.8718248605728149
1490,0.03188110888004303,0.9138801097869873,0.04977040737867355,0.9138801097869873
1491,0.0219560693949461,0.9557791352272034,0.005450634751468897,0.9557791352272034
1492,0.8539362549781799,0.07884780317544937,0.01179713848978281,0.8539362549781799
1493,0.0358583964407444,0.9310252070426941,0.024440933018922806,0.9310252070426941
1494,0.7627814412117004,0.10969535261392593,0.06346762925386429,0.7627814412117004
1495,0.04311735928058624,0.9350597262382507,0.011385233141481876,0.9350597262382507
1496,0.7447294592857361,0.18468117713928223,0.012378898449242115,0.7447294592857361
1497,0.04756205901503563,0.9321063756942749,0.0114562613889575,0.9321063756942749
1498,0.9292508959770203,0.06717823445796967,0.00016695421072654426,0.9292508959770203
1499,0.04892997816205025,0.9293083548545837,0.010944942943751812,0.9293083548545837
15,0.05896212160587311,0.8738232254981995,0.05927304923534393,0.8738232254981995
150,0.05359504371881485,0.9397781491279602,0.0017157004913315177,0.9397781491279602
1500,0.1393290013074875,0.8223723769187927,0.015002344734966755,0.8223723769187927
1501,0.05825619027018547,0.8908488750457764,0.026126133278012276,0.8908488750457764
1502,0.6640338897705078,0.2783891558647156,0.025037722662091255,0.6640338897705078
1503,0.531222403049469,0.4204319417476654,0.0007902718498371542,0.531222403049469
1504,0.11192608624696732,0.709367036819458,0.08095280826091766,0.709367036819458
1505,0.0947374477982521,0.7890917062759399,0.09583583474159241,0.7890917062759399
1506,0.4288010001182556,0.2508583664894104,0.018379485234618187,0.4288010001182556
1507,0.4288010001182556,0.2508583664894104,0.018379485234618187,0.4288010001182556
1508,0.16348278522491455,0.7924802303314209,0.02767273038625717,0.7924802303314209
1509,0.8583998084068298,0.12893417477607727,0.0016581130912527442,0.8583998084068298
151,0.002421764424070716,0.8718248605728149,0.11824535578489304,0.8718248605728149
1510,0.0007670300547033548,0.9788693785667419,0.018331745639443398,0.9788693785667419
1511,0.15719729661941528,0.5764268040657043,0.16304810345172882,0.5764268040657043
1512,0.0023952897172421217,0.987539529800415,0.0077064018696546555,0.987539529800415
1513,0.1347539871931076,0.8530354499816895,0.0039038758259266615,0.8530354499816895
1514,0.130646213889122,0.3642158508300781,0.35386142134666443,0.3642158508300781
1515,0.7856442928314209,0.17284302413463593,0.005557560361921787,0.7856442928314209
1516,0.017382334917783737,0.8603469133377075,0.10757413506507874,0.8603469133377075
1517,0.23179751634597778,0.7363675236701965,0.017259517684578896,0.7363675236701965
1518,0.3717447519302368,0.567546546459198,0.05015153810381889,0.567546546459198
1519,0.020014559850096703,0.9323804378509521,0.03847435861825943,0.9323804378509521
152,0.19296282529830933,0.6876500844955444,0.10763651877641678,0.6876500844955444
1520,0.3498919904232025,0.5749503374099731,0.005538636818528175,0.5749503374099731
1521,0.07152895629405975,0.7401704788208008,0.17573167383670807,0.7401704788208008
1522,0.04715479537844658,0.8525217175483704,0.09230611473321915,0.8525217175483704
1523,0.18798667192459106,0.7829979658126831,0.02192017436027527,0.7829979658126831
1524,0.0010765573242679238,0.19731135666370392,0.7371824383735657,0.7371824383735657
1525,0.5088722705841064,0.46199730038642883,0.007837890647351742,0.5088722705841064
1526,0.019080759957432747,0.9683399796485901,0.009615008719265461,0.9683399796485901
1527,0.15680241584777832,0.8317268490791321,0.0011127160396426916,0.8317268490791321
1528,0.027774883434176445,0.9493865966796875,0.018776407465338707,0.9493865966796875
1529,0.04294058680534363,0.95302414894104,0.00040948984678834677,0.95302414894104
153,0.007299524266272783,0.9758997559547424,0.015552511438727379,0.9758997559547424
1530,0.3556235432624817,0.5083270072937012,0.05270667001605034,0.5083270072937012
1531,0.17513658106327057,0.8081312775611877,0.008923223242163658,0.8081312775611877
1532,0.7215686440467834,0.19228626787662506,0.0024441436398774385,0.7215686440467834
1533,0.9623956084251404,0.034055646508932114,4.8063157009892166e-05,0.9623956084251404
1534,0.23756639659404755,0.7596552968025208,2.3246100681717508e-05,0.7596552968025208
154,0.009153138846158981,0.6740231513977051,0.30670154094696045,0.6740231513977051
155,0.017540020868182182,0.960791289806366,0.01902533695101738,0.960791289806366
156,0.409579873085022,0.4837089776992798,0.0326339490711689,0.4837089776992798
157,0.5386644601821899,0.4545851945877075,0.0005281671183183789,0.5386644601821899
158,0.32878243923187256,0.19386263191699982,0.13052216172218323,0.32878243923187256
159,0.09955280274152756,0.3416177034378052,0.44059523940086365,0.44059523940086365
16,0.008488049730658531,0.9854690432548523,0.00489437161013484,0.9854690432548523
160,0.004287337884306908,0.9030138850212097,0.0822661966085434,0.9030138850212097
161,0.7403627038002014,0.2561212480068207,0.0010844930075109005,0.7403627038002014
162,0.747005820274353,0.20857928693294525,0.006920774467289448,0.747005820274353
163,0.449383944272995,0.49015742540359497,0.026148995384573936,0.49015742540359497
164,0.3738187253475189,0.6221194863319397,0.0008381433435715735,0.6221194863319397
165,0.5926387906074524,0.29590851068496704,0.0148817403241992,0.5926387906074524
166,0.6758003830909729,0.31715497374534607,0.0026979383546859026,0.6758003830909729
167,0.026490766555070877,0.9402239918708801,0.030082087963819504,0.9402239918708801
168,0.008541538380086422,0.9474863409996033,0.039077091962099075,0.9474863409996033
169,0.06088964641094208,0.8341712355613708,0.06711126863956451,0.8341712355613708
17,0.9892534613609314,0.005709282588213682,0.00019741160213015974,0.9892534613609314
170,0.40696269273757935,0.48026368021965027,0.04130353406071663,0.48026368021965027
171,0.6527215242385864,0.2669701874256134,0.028492659330368042,0.6527215242385864
172,0.5958545804023743,0.4022815227508545,0.00022003191406838596,0.5958545804023743
173,0.007116294465959072,0.9371520280838013,0.04744669422507286,0.9371520280838013
174,0.010062243789434433,0.9494669437408447,0.03851275518536568,0.9494669437408447
175,0.02305343560874462,0.5497758984565735,0.34204256534576416,0.5497758984565735
176,0.12885050475597382,0.5906078815460205,0.21871352195739746,0.5906078815460205
177,0.004533522762358189,0.4457680583000183,0.5337103009223938,0.5337103009223938
178,0.06295549869537354,0.40230274200439453,0.4912095069885254,0.4912095069885254
179,0.052811767905950546,0.7855404615402222,0.15027360618114471,0.7855404615402222
18,0.060005705803632736,0.9395896196365356,3.699061198858544e-05,0.9395896196365356
180,0.07183972001075745,0.4769326448440552,0.36734381318092346,0.4769326448440552
181,0.047423310577869415,0.9399470090866089,0.010713299736380577,0.9399470090866089
182,0.31008782982826233,0.4752984941005707,0.1301652193069458,0.4752984941005707
183,0.9414927363395691,0.04454096406698227,0.0005888129235245287,0.9414927363395691
184,0.030638612806797028,0.8590779304504395,0.10523439198732376,0.8590779304504395
185,0.015574059449136257,0.9729788303375244,0.003998477477580309,0.9729788303375244
186,0.13373006880283356,0.6336462497711182,0.13313673436641693,0.6336462497711182
187,0.28557220101356506,0.3144568204879761,0.10646463185548782,0.3144568204879761
188,0.7627997398376465,0.08694450557231903,0.023151300847530365,0.7627997398376465
189,0.47265198826789856,0.5045517086982727,0.0033911895006895065,0.5045517086982727
19,0.32655367255210876,0.6695727109909058,0.001266653067432344,0.6695727109909058
190,0.015355068258941174,0.9583998918533325,0.023766759783029556,0.9583998918533325
191,0.013222649693489075,0.9544817805290222,0.027292491868138313,0.9544817805290222
192,0.30604544281959534,0.6454483866691589,0.019464466720819473,0.6454483866691589
193,0.7864906191825867,0.19755221903324127,0.0016931577119976282,0.7864906191825867
194,0.9458017349243164,0.04542127996683121,0.0009238124475814402,0.9458017349243164
195,0.4421819746494293,0.49552494287490845,0.0054471236653625965,0.49552494287490845
196,0.6717045903205872,0.08398005366325378,0.05544626712799072,0.6717045903205872
197,0.11051230132579803,0.8736895322799683,0.003212503157556057,0.8736895322799683
198,0.00859140232205391,0.9764484167098999,0.013807857409119606,0.9764484167098999
199,0.0161882434040308,0.9827857613563538,0.00038299066363833845,0.9827857613563538
2,0.0025525048840790987,0.9807350039482117,0.014770700596272945,0.9807350039482117
20,0.018483765423297882,0.9555447697639465,0.023126069456338882,0.9555447697639465
200,0.919721245765686,0.027668576687574387,0.002302534179762006,0.919721245765686
201,0.008589666336774826,0.9711629152297974,0.018901299685239792,0.9711629152297974
202,0.5677120089530945,0.39913231134414673,0.022077884525060654,0.5677120089530945
203,0.027084240689873695,0.9003850817680359,0.05057959258556366,0.9003850817680359
204,0.09136062860488892,0.8819823265075684,0.015630505979061127,0.8819823265075684
205,0.013078429736196995,0.9642906188964844,0.02075977250933647,0.9642906188964844
206,0.04835304617881775,0.16924190521240234,0.5757107138633728,0.5757107138633728
207,0.4897920787334442,0.45113760232925415,0.013543948531150818,0.4897920787334442
208,0.01588587835431099,0.9384457468986511,0.04266609996557236,0.9384457468986511
209,0.014442880637943745,0.9638780951499939,0.017286326736211777,0.9638780951499939
21,0.26885008811950684,0.7009250521659851,0.004997401498258114,0.7009250521659851
210,0.15331733226776123,0.778673529624939,0.028742633759975433,0.778673529624939
211,0.014094628393650055,0.9595770239830017,0.018005741760134697,0.9595770239830017
212,0.41406357288360596,0.5735267996788025,0.0024512142408639193,0.5735267996788025
213,0.14866232872009277,0.6981646418571472,0.015892356634140015,0.6981646418571472
214,0.01228439249098301,0.9561111927032471,0.029469499364495277,0.9561111927032471
215,0.005350679159164429,0.9765247106552124,0.014073451980948448,0.9765247106552124
216,0.08029571175575256,0.5746316909790039,0.1613224446773529,0.5746316909790039
217,0.06093817204236984,0.7659326791763306,0.14038702845573425,0.7659326791763306
218,0.47916632890701294,0.38317036628723145,0.050630856305360794,0.47916632890701294
219,0.08937976509332657,0.781669020652771,0.05745985731482506,0.781669020652771
22,0.1181383728981018,0.8802273273468018,0.00018126246868632734,0.8802273273468018
220,0.9465506076812744,0.04555945470929146,0.00029516147333197296,0.9465506076812744
221,0.008068885654211044,0.754187285900116,0.21553058922290802,0.754187285900116
222,0.13534612953662872,0.8622158169746399,0.0005293450667522848,0.8622158169746399
223,0.05015331506729126,0.3563840389251709,0.4724630117416382,0.4724630117416382
224,0.008466159924864769,0.9915148019790649,5.350279366211907e-07,0.9915148019790649
225,0.35023805499076843,0.6249237656593323,0.006272176746279001,0.6249237656593323
226,0.25030550360679626,0.7371388077735901,0.0031542957294732332,0.7371388077735901
227,0.015504902228713036,0.9612663388252258,0.021153729408979416,0.9612663388252258
228,0.016515474766492844,0.98119056224823,0.0004995505441911519,0.98119056224823
229,0.13171574473381042,0.8004166483879089,0.03360788896679878,0.8004166483879089
23,0.273701548576355,0.722059965133667,0.000913927739020437,0.722059965133667
230,0.006383318454027176,0.957325279712677,0.030286356806755066,0.957325279712677
231,0.13851062953472137,0.8513659834861755,0.0033145220950245857,0.8513659834861755
232,0.22423352301120758,0.6903068423271179,0.0742570236325264,0.6903068423271179
233,0.05905168130993843,0.9179442524909973,0.01854764297604561,0.9179442524909973
234,0.0268930122256279,0.9683077931404114,0.002514069667086005,0.9683077931404114
235,0.011711683124303818,0.9875313639640808,0.0001905510580400005,0.9875313639640808
236,0.2036648392677307,0.6931070685386658,0.042635247111320496,0.6931070685386658
237,0.35155442357063293,0.35204893350601196,0.13728460669517517,0.35204893350601196
238,0.04880910366773605,0.8855124115943909,0.04880639165639877,0.8855124115943909
239,0.10190610587596893,0.8832347989082336,0.009982979856431484,0.8832347989082336
24,0.0339256189763546,0.9639009237289429,0.0007656835950911045,0.9639009237289429
240,0.28267791867256165,0.6158286929130554,0.06680305302143097,0.6158286929130554
241,0.35122305154800415,0.6005730032920837,0.013192352838814259,0.6005730032920837
242,0.04442638158798218,0.9516229033470154,0.002099407371133566,0.9516229033470154
243,0.6779322028160095,0.308549165725708,0.0028775620739907026,0.6779322028160095
244,0.05149342492222786,0.9347599744796753,0.010837459936738014,0.9347599744796753
245,0.24794282019138336,0.7183555960655212,0.0036062325816601515,0.7183555960655212
246,0.015738995745778084,0.9553962349891663,0.025387732312083244,0.9553962349891663
247,0.4160749018192291,0.5155734419822693,0.05095813795924187,0.5155734419822693
248,0.01610201597213745,0.9837654232978821,2.7783962650573812e-05,0.9837654232978821
249,0.01952383667230606,0.9290327429771423,0.024226726964116096,0.9290327429771423
25,0.9455251097679138,0.02733628638088703,0.00045869543100707233,0.9455251097679138
250,0.031950123608112335,0.9329352974891663,0.019544534385204315,0.9329352974891663
251,0.012405154295265675,0.96161949634552,0.023015281185507774,0.96161949634552
252,0.009241986088454723,0.7505524754524231,0.2254490852355957,0.7505524754524231
253,0.1813647300004959,0.7699872255325317,0.02553964965045452,0.7699872255325317
254,0.06255102902650833,0.8655959367752075,0.055980879813432693,0.8655959367752075
255,0.11218679696321487,0.8851749300956726,0.0011326860403642058,0.8851749300956726
256,0.011870286427438259,0.8858155608177185,0.08587762713432312,0.8858155608177185
257,0.11086506396532059,0.6524290442466736,0.17808042466640472,0.6524290442466736
258,0.14367078244686127,0.5778392553329468,0.11315390467643738,0.5778392553329468
259,0.3762567937374115,0.6043446660041809,0.007292196620255709,0.6043446660041809
26,0.33857792615890503,0.6557295918464661,0.000922941486351192,0.6557295918464661
260,0.16920651495456696,0.8305535316467285,3.39191647071857e-05,0.8305535316467285
261,0.11963429301977158,0.877885639667511,0.000427279039286077,0.877885639667511
262,0.4356996417045593,0.5625395774841309,0.0005935689550824463,0.5625395774841309
263,0.064174123108387,0.9350274205207825,5.4638054280076176e-05,0.9350274205207825
